ID,ID V 4.0,ID SwissFIR,name D,synonyms D,name F,synonyms F,name I,synonyms I,name E,synonyms E,category D,category F,category I,category E,specific gravity,energy kJ,unit,matrix unit,value type,source,energy kcal,unit,matrix unit,value type,source,protein,unit,matrix unit,value type,source,alcohol,unit,matrix unit,value type,source,water,unit,matrix unit,value type,source,"carbohydrates, available",unit,matrix unit,value type,source,starch,unit,matrix unit,value type,source,sugars,unit,matrix unit,value type,source,dietary fibres,unit,matrix unit,value type,source,"fat, total",unit,matrix unit,value type,source,cholesterol,unit,matrix unit,value type,source,"fatty acids, monounsaturated",unit,matrix unit,value type,source,"fatty acids, saturated",unit,matrix unit,value type,source,"fatty acids, polyunsaturated",unit,matrix unit,value type,source,vitamin A activity,unit,matrix unit,value type,source,all-trans retinol equivalents,unit,matrix unit,value type,source,beta-carotene activity,unit,matrix unit,value type,source,beta-carotene,unit,matrix unit,value type,source,vitamin B1 (thiamine),unit,matrix unit,value type,source,vitamin B2 (riboflavin),unit,matrix unit,value type,source,vitamin B6 (pyridoxine),unit,matrix unit,value type,source,vitamin B12 (cobalamin),unit,matrix unit,value type,source,niacin,unit,matrix unit,value type,source,folate,unit,matrix unit,value type,source,pantothenic acid,unit,matrix unit,value type,source,vitamin C (ascorbic acid),unit,matrix unit,value type,source,vitamin D (calciferol),unit,matrix unit,value type,source,vitamin E activity,unit,matrix unit,value type,source,sodium (Na),unit,matrix unit,value type,source,potassium (K),unit,matrix unit,value type,source,chloride (Cl),unit,matrix unit,value type,source,calcium (Ca),unit,matrix unit,value type,source,magnesium (Mg),unit,matrix unit,value type,source,phosphorus (P),unit,matrix unit,value type,source,iron (Fe),unit,matrix unit,value type,source,iodide (I),unit,matrix unit,value type,source,zinc (Zn),unit,matrix unit,value type,source,record has changed
461,4421,1000943,"Salbei, roh",,"Sauge, crue",,"Salvia, fresca",,"Sage, raw",,Gemüse/Kräuter,Légumes/Herbes aromatiques,Verdure/Erbe aromatiche,Vegetables/Herbs,,250,kilojoule,per 100g edible portion,weighted,Computed value,60,kilocalorie,per 100g edible portion,weighted,Computed value,1.7,gram,per 100g edible portion,weighted,9,0,gram,per 100g edible portion,weighted,9,85,gram,per 100g edible portion,weighted,9,7,gram,per 100g edible portion,weighted,9,0.1,gram,per 100g edible portion,weighted,9,6.8,gram,per 100g edible portion,weighted,22,2.9,gram,per 100g edible portion,weighted,9,2,gram,per 100g edible portion,weighted,9,0,milligram,per 100g edible portion,weighted,9,0.3,gram,per 100g edible portion,weighted,9,1.1,gram,per 100g edible portion,weighted,9,0.3,gram,per 100g edible portion,weighted,9,235,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,2820,beta-carotene equivalent,per 100g edible portion,weighted,51,2780,microgram,per 100g edible portion,weighted,125,0.12,milligram,per 100g edible portion,weighted,9,0.06,milligram,per 100g edible portion,weighted,9,0.54,milligram,per 100g edible portion,weighted,5,0,microgram,per 100g edible portion,weighted,9,0.92,milligram,per 100g edible portion,weighted,9,0,microgram,per 100g edible portion,weighted,9,0,milligram,per 100g edible portion,weighted,9,0,milligram,per 100g edible portion,weighted,9,0,microgram,per 100g edible portion,weighted,9,0.75,alpha-tocopherol equivalent,per 100g edible portion,weighted,5,2,milligram,per 100g edible portion,weighted,9,170,milligram,per 100g edible portion,weighted,9,32,milligram,per 100g edible portion,weighted,9,270,milligram,per 100g edible portion,weighted,9,69,milligram,per 100g edible portion,weighted,9,15,milligram,per 100g edible portion,weighted,9,4.5,milligram,per 100g edible portion,weighted,9,1,microgram,per 100g edible portion,weighted,9,0.8,milligram,per 100g edible portion,weighted,9,TRUE
1549,,,Sandwich (Baguette) mit Rohschinken,,Sandwich (baguette) au jambon cru,,Sandwich (baguette) al prosciutto crudo,,Sandwich (baguette bread) with raw ham,,Gerichte/Sandwiches,Plats/Sandwich,Cibi/Sandwich,Prepared dishes/Sandwiches,,690,kilojoule,per 100g edible portion,weighted,Computed value,165,kilocalorie,per 100g edible portion,weighted,Computed value,8.8,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,65.3,gram,per 100g edible portion,weighted,Computed value,19,gram,per 100g edible portion,weighted,Computed value,17.2,gram,per 100g edible portion,weighted,Computed value,1.3,gram,per 100g edible portion,weighted,Computed value,1.5,gram,per 100g edible portion,weighted,Computed value,6,gram,per 100g edible portion,weighted,Computed value,20,milligram,per 100g edible portion,weighted,Computed value,1.9,gram,per 100g edible portion,weighted,Computed value,1.3,gram,per 100g edible portion,weighted,Computed value,2.1,gram,per 100g edible portion,weighted,Computed value,26,retinol equivalent,per 100g edible portion,weighted,Computed value,1,retinol equivalent,per 100g edible portion,weighted,Computed value,301,beta-carotene equivalent,per 100g edible portion,weighted,Computed value,272,microgram,per 100g edible portion,weighted,Computed value,0.21,milligram,per 100g edible portion,weighted,Computed value,0.07,milligram,per 100g edible portion,weighted,Computed value,0.15,milligram,per 100g edible portion,weighted,Computed value,0.09,microgram,per 100g edible portion,weighted,Computed value,2.4,milligram,per 100g edible portion,weighted,Computed value,17,microgram,per 100g edible portion,weighted,Computed value,0.47,milligram,per 100g edible portion,weighted,Computed value,6.4,milligram,per 100g edible portion,weighted,Computed value,0.1,microgram,per 100g edible portion,weighted,Computed value,1.1,alpha-tocopherol equivalent,per 100g edible portion,weighted,Computed value,550,milligram,per 100g edible portion,weighted,Computed value,220,milligram,per 100g edible portion,weighted,Computed value,870,milligram,per 100g edible portion,weighted,Computed value,16,milligram,per 100g edible portion,weighted,Computed value,16,milligram,per 100g edible portion,weighted,Computed value,88,milligram,per 100g edible portion,weighted,Computed value,1,milligram,per 100g edible portion,weighted,Computed value,1.7,microgram,per 100g edible portion,weighted,Computed value,0.9,milligram,per 100g edible portion,weighted,Computed value,TRUE
1550,,,Sandwich (Ruchbrot) mit Rohschinken,,Sandwich (pain bis) au jambon cru,,Sandwich (pane bigio) al prosciutto crudo,,Sandwich (brown bread) with raw ham,,Gerichte/Sandwiches,Plats/Sandwich,Cibi/Sandwich,Prepared dishes/Sandwiches,,660,kilojoule,per 100g edible portion,weighted,Computed value,160,kilocalorie,per 100g edible portion,weighted,Computed value,9,gram,per 100g edible portion,weighted,Computed value,0,gram,per 100g edible portion,weighted,Computed value,67,gram,per 100g edible portion,weighted,Computed value,16,gram,per 100g edible portion,weighted,Computed value,14.9,gram,per 100g edible portion,weighted,Computed value,1.3,gram,per 100g edible portion,weighted,Computed value,1.9,gram,per 100g edible portion,weighted,Computed value,6,gram,per 100g edible portion,weighted,Computed value,20,milligram,per 100g edible portion,weighted,Computed value,1.9,gram,per 100g edible portion,weighted,Computed value,1.3,gram,per 100g edible portion,weighted,Computed value,2.1,gram,per 100g edible portion,weighted,Computed value,26,retinol equivalent,per 100g edible portion,weighted,Computed value,1,retinol equivalent,per 100g edible portion,weighted,Computed value,301,beta-carotene equivalent,per 100g edible portion,weighted,Computed value,272,microgram,per 100g edible portion,weighted,Computed value,0.27,milligram,per 100g edible portion,weighted,Computed value,0.08,milligram,per 100g edible portion,weighted,Computed value,0.17,milligram,per 100g edible portion,weighted,Computed value,0.09,microgram,per 100g edible portion,weighted,Computed value,2.5,milligram,per 100g edible portion,weighted,Computed value,20,microgram,per 100g edible portion,weighted,Computed value,0.54,milligram,per 100g edible portion,weighted,Computed value,6.4,milligram,per 100g edible portion,weighted,Computed value,0.1,microgram,per 100g edible portion,weighted,Computed value,1.1,alpha-tocopherol equivalent,per 100g edible portion,weighted,Computed value,540,milligram,per 100g edible portion,weighted,Computed value,240,milligram,per 100g edible portion,weighted,Computed value,860,milligram,per 100g edible portion,weighted,Computed value,15,milligram,per 100g edible portion,weighted,Computed value,22,milligram,per 100g edible portion,weighted,Computed value,120,milligram,per 100g edible portion,weighted,Computed value,1.4,milligram,per 100g edible portion,weighted,Computed value,1.8,microgram,per 100g edible portion,weighted,Computed value,1.1,milligram,per 100g edible portion,weighted,Computed value,TRUE
757,4399,1001400,"Sardine, roh",,"Sardine, crue",,"Sardina, cruda",,"Fish, sardine, raw",,Fisch/Meeresfische,Poisson/Poissons de mer,Pesce/Pesci di mare,Fish/Sea fish,,680,kilojoule,per 100g edible portion,weighted,Computed value,165,kilocalorie,per 100g edible portion,weighted,Computed value,20.4,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,69,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,9,gram,per 100g edible portion,weighted,43,100,milligram,per 100g edible portion,weighted,43,2.4,gram,per 100g edible portion,weighted,43,2.6,gram,per 100g edible portion,weighted,43,2.6,gram,per 100g edible portion,weighted,43,28,retinol equivalent,per 100g edible portion,weighted,51,28,retinol equivalent,per 100g edible portion,weighted,51,0,beta-carotene equivalent,per 100g edible portion,weighted,81,,,,,,0.01,milligram,per 100g edible portion,weighted,43,0.25,milligram,per 100g edible portion,weighted,43,0.68,milligram,per 100g edible portion,weighted,43,6,microgram,per 100g edible portion,weighted,43,8.2,milligram,per 100g edible portion,weighted,43,4,microgram,per 100g edible portion,weighted,43,0.8,milligram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,11,microgram,per 100g edible portion,weighted,43,0.29,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,110,milligram,per 100g edible portion,weighted,43,360,milligram,per 100g edible portion,weighted,43,180,milligram,per 100g edible portion,weighted,9,85,milligram,per 100g edible portion,weighted,43,28,milligram,per 100g edible portion,weighted,43,270,milligram,per 100g edible portion,weighted,43,1.4,milligram,per 100g edible portion,weighted,43,32,microgram,per 100g edible portion,weighted,9,2.9,milligram,per 100g edible portion,weighted,9,TRUE
767,4393,1001414,"Scampi (Kaisergranat), roh",,"Langoustine, crue",,"Scampo, crudo",,"Norway lobster, raw",,"Fisch/Meeresfrüchte, Krusten- und Schalentiere",Poisson/Fruits de mer et crustacés,Pesce/Frutti di mare e crostacei,"Fish/Seafood, crustaceans and shellfish",,400,kilojoule,per 100g edible portion,weighted,Computed value,95,kilocalorie,per 100g edible portion,weighted,Computed value,19.6,gram,per 100g edible portion,weighted,13,0,gram,per 100g edible portion,weighted,13,75.9,gram,per 100g edible portion,weighted,13,1,gram,per 100g edible portion,weighted,9,0.8,gram,per 100g edible portion,weighted,9,0,gram,per 100g edible portion,weighted,13,0,gram,per 100g edible portion,weighted,22,1,gram,per 100g edible portion,weighted,13,95,milligram,per 100g edible portion,weighted,13,0.3,gram,per 100g edible portion,weighted,13,0.2,gram,per 100g edible portion,weighted,13,0.4,gram,per 100g edible portion,weighted,13,0,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,145,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,0.13,milligram,per 100g edible portion,weighted,13,0.01,milligram,per 100g edible portion,weighted,13,0.21,milligram,per 100g edible portion,weighted,13,0.9,microgram,per 100g edible portion,weighted,13,5.7,milligram,per 100g edible portion,weighted,13,17,microgram,per 100g edible portion,weighted,13,1.5,milligram,per 100g edible portion,weighted,13,3,milligram,per 100g edible portion,weighted,13,0,microgram,per 100g edible portion,weighted,13,1.5,alpha-tocopherol equivalent,per 100g edible portion,weighted,13,340,milligram,per 100g edible portion,weighted,13,210,milligram,per 100g edible portion,weighted,13,0,milligram,per 100g edible portion,weighted,22,29,milligram,per 100g edible portion,weighted,13,68,milligram,per 100g edible portion,weighted,13,180,milligram,per 100g edible portion,weighted,13,2,milligram,per 100g edible portion,weighted,13,240,microgram,per 100g edible portion,weighted,13,4.6,milligram,per 100g edible portion,weighted,13,TRUE
374,4369,1000837,"Schnittlauch, roh",,"Ciboulette, crue",,"Erba cipollina, fresca",,"Chives, fresh",,Gemüse/Kräuter,Légumes/Herbes aromatiques,Verdure/Erbe aromatiche,Vegetables/Herbs,,130,kilojoule,per 100g edible portion,weighted,Computed value,30,kilocalorie,per 100g edible portion,weighted,Computed value,3,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,91.3,gram,per 100g edible portion,weighted,43,2,gram,per 100g edible portion,weighted,43,0,gram,per 100g edible portion,weighted,43,1.9,gram,per 100g edible portion,weighted,43,2.3,gram,per 100g edible portion,weighted,43,1,gram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0.1,gram,per 100g edible portion,weighted,43,0.2,gram,per 100g edible portion,weighted,43,218,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,2610,beta-carotene equivalent,per 100g edible portion,weighted,51,2610,microgram,per 100g edible portion,weighted,156,0.08,milligram,per 100g edible portion,weighted,43,0.11,milligram,per 100g edible portion,weighted,43,0.13,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,0.7,milligram,per 100g edible portion,weighted,43,130,microgram,per 100g edible portion,weighted,43,0.3,milligram,per 100g edible portion,weighted,43,60,milligram,per 100g edible portion,weighted,43,0,microgram,per 100g edible portion,weighted,43,1.6,alpha-tocopherol equivalent,per 100g edible portion,weighted,9,3,milligram,per 100g edible portion,weighted,43,280,milligram,per 100g edible portion,weighted,43,74,milligram,per 100g edible portion,weighted,36,86,milligram,per 100g edible portion,weighted,43,40,milligram,per 100g edible portion,weighted,43,54,milligram,per 100g edible portion,weighted,43,1.5,milligram,per 100g edible portion,weighted,43,4.2,microgram,per 100g edible portion,weighted,36,0.5,milligram,per 100g edible portion,weighted,36,TRUE
415,4353,1000887,"Scholle, roh",Goldbutt,"Carrelet, cru",Plie,"Passera di mare, cruda",,"Fish, plaice, raw",,Fisch/Meeresfische,Poisson/Poissons de mer,Pesce/Pesci di mare,Fish/Sea fish,,370,kilojoule,per 100g edible portion,weighted,Computed value,90,kilocalorie,per 100g edible portion,weighted,Computed value,17.1,gram,per 100g edible portion,weighted,36,0,gram,per 100g edible portion,weighted,36,79.7,gram,per 100g edible portion,weighted,36,0,gram,per 100g edible portion,weighted,36,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,36,0,gram,per 100g edible portion,weighted,9,2,gram,per 100g edible portion,weighted,36,63,milligram,per 100g edible portion,weighted,36,0.5,gram,per 100g edible portion,weighted,9,0.3,gram,per 100g edible portion,weighted,9,0.5,gram,per 100g edible portion,weighted,9,16,retinol equivalent,per 100g edible portion,weighted,51,16,retinol equivalent,per 100g edible portion,weighted,145,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,0.21,milligram,per 100g edible portion,weighted,36,0.22,milligram,per 100g edible portion,weighted,36,0.22,milligram,per 100g edible portion,weighted,36,1.5,microgram,per 100g edible portion,weighted,36,4,milligram,per 100g edible portion,weighted,36,11,microgram,per 100g edible portion,weighted,36,0.8,milligram,per 100g edible portion,weighted,36,1.5,milligram,per 100g edible portion,weighted,36,3,microgram,per 100g edible portion,weighted,9,0.8,alpha-tocopherol equivalent,per 100g edible portion,weighted,9,100,milligram,per 100g edible portion,weighted,36,310,milligram,per 100g edible portion,weighted,36,130,milligram,per 100g edible portion,weighted,36,61,milligram,per 100g edible portion,weighted,36,22,milligram,per 100g edible portion,weighted,36,200,milligram,per 100g edible portion,weighted,36,0.9,milligram,per 100g edible portion,weighted,36,53,microgram,per 100g edible portion,weighted,36,0.5,milligram,per 100g edible portion,weighted,36,TRUE
452,3944,1000931,"Schwarzwurzel, roh",,"Salsifis noir, cru",,"Scorzonera, cruda",,"Black salsify, raw",,Gemüse/Gemüse frisch,Légumes/Légumes frais,Verdure/Verdure fresche,Vegetables/Fresh vegetables,,230,kilojoule,per 100g edible portion,weighted,Computed value,55,kilocalorie,per 100g edible portion,weighted,Computed value,1.4,gram,per 100g edible portion,weighted,36,0,gram,per 100g edible portion,weighted,22,76.8,gram,per 100g edible portion,weighted,36,2,gram,per 100g edible portion,weighted,36,0.1,gram,per 100g edible portion,weighted,36,2.1,gram,per 100g edible portion,weighted,22,18.3,gram,per 100g edible portion,weighted,36,0,gram,per 100g edible portion,weighted,36,0,milligram,per 100g edible portion,weighted,22,0,gram,per 100g edible portion,weighted,22,0.1,gram,per 100g edible portion,weighted,22,0.2,gram,per 100g edible portion,weighted,22,2,retinol equivalent,per 100g edible portion,weighted,51,0,retinol equivalent,per 100g edible portion,weighted,51,20,beta-carotene equivalent,per 100g edible portion,weighted,145,,,,,,0.11,milligram,per 100g edible portion,weighted,36,0.04,milligram,per 100g edible portion,weighted,36,0.06,milligram,per 100g edible portion,weighted,22,0,microgram,per 100g edible portion,weighted,22,0.35,milligram,per 100g edible portion,weighted,36,50,microgram,per 100g edible portion,weighted,22,0.17,milligram,per 100g edible portion,weighted,22,4,milligram,per 100g edible portion,weighted,36,0,microgram,per 100g edible portion,weighted,5,3,alpha-tocopherol equivalent,per 100g edible portion,weighted,9,5,milligram,per 100g edible portion,weighted,36,320,milligram,per 100g edible portion,weighted,36,31,milligram,per 100g edible portion,weighted,36,53,milligram,per 100g edible portion,weighted,36,23,milligram,per 100g edible portion,weighted,36,76,milligram,per 100g edible portion,weighted,36,3.3,milligram,per 100g edible portion,weighted,36,2.5,microgram,per 100g edible portion,weighted,9,0.2,milligram,per 100g edible portion,weighted,36,TRUE
39,4473,812082,"Schwein, Brustspitz, roh",,"Porc, fricassée, cru",,"Maiale, costine, crude",,"Pork, spare ribs, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,,1000,kilojoule,per 100g edible portion,weighted,Computed value,240,kilocalorie,per 100g edible portion,weighted,Computed value,17.9,gram,per 100g edible portion,weighted,146,0,gram,per 100g edible portion,weighted,51,61.4,gram,per 100g edible portion,weighted,146,0,gram,per 100g edible portion,weighted,51,,,,,,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,51,19,gram,per 100g edible portion,weighted,146,59,milligram,per 100g edible portion,weighted,146,8.9,gram,per 100g edible portion,weighted,146,7.2,gram,per 100g edible portion,weighted,146,1.8,gram,per 100g edible portion,weighted,146,3,retinol equivalent,per 100g edible portion,weighted,51,3,retinol equivalent,per 100g edible portion,weighted,94,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,0.7,milligram,per 100g edible portion,weighted,108,0.31,milligram,per 100g edible portion,weighted,108,0.51,milligram,per 100g edible portion,weighted,146,0.7,microgram,per 100g edible portion,weighted,34,,,,,,2,microgram,per 100g edible portion,weighted,34,0.89,milligram,per 100g edible portion,weighted,34,0,milligram,per 100g edible portion,weighted,1530,0.4,microgram,per 100g edible portion,weighted,117,0.27,alpha-tocopherol equivalent,per 100g edible portion,weighted,107,54,milligram,per 100g edible portion,weighted,146,300,milligram,per 100g edible portion,weighted,146,67,milligram,per 100g edible portion,weighted,8,6,milligram,per 100g edible portion,weighted,146,19,milligram,per 100g edible portion,weighted,146,170,milligram,per 100g edible portion,weighted,146,0.7,milligram,per 100g edible portion,weighted,146,1.1,microgram,per 100g edible portion,weighted,88,2.2,milligram,per 100g edible portion,weighted,146,TRUE
679,4725,1001243,"Schwein, Eckstück, roh",Plätzli,"Porc, noix, tranche, crue",,"Maiale, fesa francese, cruda",Fettina,"Pork, round, schnitzel, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,,490,kilojoule,per 100g edible portion,weighted,Computed value,115,kilocalorie,per 100g edible portion,weighted,Computed value,22.6,gram,per 100g edible portion,weighted,24,0,gram,per 100g edible portion,weighted,22,73.7,gram,per 100g edible portion,weighted,24,0,gram,per 100g edible portion,weighted,24,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,22,0,gram,per 100g edible portion,weighted,22,3,gram,per 100g edible portion,weighted,24,63,milligram,per 100g edible portion,weighted,24,1,gram,per 100g edible portion,weighted,24,0.7,gram,per 100g edible portion,weighted,24,0.4,gram,per 100g edible portion,weighted,24,3,retinol equivalent,per 100g edible portion,weighted,51,3,retinol equivalent,per 100g edible portion,weighted,94,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,0.8,milligram,per 100g edible portion,weighted,9,0.19,milligram,per 100g edible portion,weighted,9,0.39,milligram,per 100g edible portion,weighted,9,1,microgram,per 100g edible portion,weighted,9,4.3,milligram,per 100g edible portion,weighted,9,9,microgram,per 100g edible portion,weighted,9,0.68,milligram,per 100g edible portion,weighted,9,0,milligram,per 100g edible portion,weighted,9,0,microgram,per 100g edible portion,weighted,22,0.57,alpha-tocopherol equivalent,per 100g edible portion,weighted,9,72,milligram,per 100g edible portion,weighted,9,290,milligram,per 100g edible portion,weighted,9,69,milligram,per 100g edible portion,weighted,9,9,milligram,per 100g edible portion,weighted,9,21,milligram,per 100g edible portion,weighted,9,170,milligram,per 100g edible portion,weighted,9,1.7,milligram,per 100g edible portion,weighted,9,1,microgram,per 100g edible portion,weighted,9,2.6,milligram,per 100g edible portion,weighted,9,TRUE
677,3903,1001240,"Schwein, Filet, roh",,"Porc, filet mignon, cru",,"Maiale, filetto, crudo",,"Pork, filet, raw1",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,,520,kilojoule,per 100g edible portion,weighted,Computed value,125,kilocalorie,per 100g edible portion,weighted,Computed value,22.2,gram,per 100g edible portion,weighted,22,0,gram,per 100g edible portion,weighted,22,73.1,gram,per 100g edible portion,weighted,50,0,gram,per 100g edible portion,weighted,50,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,22,0,gram,per 100g edible portion,weighted,22,4,gram,per 100g edible portion,weighted,50,65,milligram,per 100g edible portion,weighted,43,1.6,gram,per 100g edible portion,weighted,43,1.4,gram,per 100g edible portion,weighted,43,0.3,gram,per 100g edible portion,weighted,43,3,retinol equivalent,per 100g edible portion,weighted,51,3,retinol equivalent,per 100g edible portion,weighted,94,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,1,milligram,per 100g edible portion,weighted,43,0.26,milligram,per 100g edible portion,weighted,43,0.45,milligram,per 100g edible portion,weighted,43,0.7,microgram,per 100g edible portion,weighted,43,4.3,milligram,per 100g edible portion,weighted,43,4,microgram,per 100g edible portion,weighted,43,0.9,milligram,per 100g edible portion,weighted,43,0,milligram,per 100g edible portion,weighted,43,0.7,microgram,per 100g edible portion,weighted,43,0.1,alpha-tocopherol equivalent,per 100g edible portion,weighted,43,120,milligram,per 100g edible portion,weighted,43,420,milligram,per 100g edible portion,weighted,43,69,milligram,per 100g edible portion,weighted,9,8,milligram,per 100g edible portion,weighted,43,25,milligram,per 100g edible portion,weighted,43,230,milligram,per 100g edible portion,weighted,43,1.2,milligram,per 100g edible portion,weighted,43,1,microgram,per 100g edible portion,weighted,9,2,milligram,per 100g edible portion,weighted,9,TRUE
7,4435,811083,"Schwein, Gehacktes, roh",Hackfleisch,"Porc, haché, cru",,"Maiale, carne macinata, cruda",Trito,"Pork, minced, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,,670,kilojoule,per 100g edible portion,weighted,Computed value,160,kilocalorie,per 100g edible portion,weighted,Computed value,20.5,gram,per 100g edible portion,weighted,1406,0,gram,per 100g edible portion,weighted,51,70.3,gram,per 100g edible portion,weighted,1406,0,gram,per 100g edible portion,weighted,51,,,,,,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,51,9,gram,per 100g edible portion,weighted,1406,63,milligram,per 100g edible portion,weighted,1406,4.2,gram,per 100g edible portion,weighted,1406,3.1,gram,per 100g edible portion,weighted,1406,0.8,gram,per 100g edible portion,weighted,1406,3,retinol equivalent,per 100g edible portion,weighted,51,3,retinol equivalent,per 100g edible portion,weighted,94,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,0.84,milligram,per 100g edible portion,weighted,108,0.16,milligram,per 100g edible portion,weighted,108,0.39,milligram,per 100g edible portion,weighted,1406,0.8,microgram,per 100g edible portion,weighted,34,,,,,,4,microgram,per 100g edible portion,weighted,34,0.7,milligram,per 100g edible portion,weighted,34,0,milligram,per 100g edible portion,weighted,1530,0.4,microgram,per 100g edible portion,weighted,117,0.27,alpha-tocopherol equivalent,per 100g edible portion,weighted,107,46,milligram,per 100g edible portion,weighted,1406,330,milligram,per 100g edible portion,weighted,1406,56,milligram,per 100g edible portion,weighted,8,4.2,milligram,per 100g edible portion,weighted,1406,19,milligram,per 100g edible portion,weighted,1406,180,milligram,per 100g edible portion,weighted,1406,1.1,milligram,per 100g edible portion,weighted,1406,1,microgram,per 100g edible portion,weighted,88,2.7,milligram,per 100g edible portion,weighted,146,TRUE
40,4472,812084,"Schwein, Geschnetzeltes, roh",,"Porc, émincé, cru",,"Maiale, sminuzzato, crudo",,"Pork, chopped, raw",,Fleisch und Innereien/Schwein,Viande et abats/Porc,Carne e frattaglie/Maiale,Meat and offal/Pork,,570,kilojoule,per 100g edible portion,weighted,Computed value,135,kilocalorie,per 100g edible portion,weighted,Computed value,21.3,gram,per 100g edible portion,weighted,1406,0,gram,per 100g edible portion,weighted,1408,72.7,gram,per 100g edible portion,weighted,1406,0,gram,per 100g edible portion,weighted,51,,,,,,0,gram,per 100g edible portion,weighted,51,0,gram,per 100g edible portion,weighted,51,5,gram,per 100g edible portion,weighted,1406,66,milligram,per 100g edible portion,weighted,1406,2.2,gram,per 100g edible portion,weighted,1406,1.6,gram,per 100g edible portion,weighted,1406,0.6,gram,per 100g edible portion,weighted,1406,3,retinol equivalent,per 100g edible portion,weighted,51,3,retinol equivalent,per 100g edible portion,weighted,94,0,beta-carotene equivalent,per 100g edible portion,weighted,51,0,microgram,per 100g edible portion,weighted,51,0.6,milligram,per 100g edible portion,weighted,112,0.13,milligram,per 100g edible portion,weighted,112,0.68,milligram,per 100g edible portion,weighted,1406,0.7,microgram,per 100g edible portion,weighted,34,,,,,,2,microgram,per 100g edible portion,weighted,34,0.78,milligram,per 100g edible portion,weighted,34,0,milligram,per 100g edible portion,weighted,1530,0.4,microgram,per 100g edible portion,weighted,117,0.27,alpha-tocopherol equivalent,per 100g edible portion,weighted,107,48,milligram,per 100g edible portion,weighted,1406,340,milligram,per 100g edible portion,weighted,1406,56,milligram,per 100g edible portion,weighted,8,4.3,milligram,per 100g edible portion,weighted,1406,20,milligram,per 100g edible portion,weighted,1406,190,milligram,per 100g edible portion,weighted,1406,0.7,milligram,per 100g edible portion,weighted,1406,1,microgram,per 100g edible portion,weighted,88,2.4,milligram,per 100g edible portion,weighted,1406,TRUE
